post_id,post_title,_search_title,post_status,post_tags,post_category,default_category,featured,featured_image,submit_ip,overall_rating,rating_count,street,street2,city,region,country,zip,latitude,longitude,mapview,mapzoom,logo,facebook,website,property_features,email,telfono
4204,"Playa de Els Griells, en l’Estartit, Torroella de Montgrí, Girona",playa de els griells en lestartit torroella de montgri girona,inherit,,",291,",291,0,NULL,80.26.184.170,0,0,1 Urbanitzacio la Platera,NULL,Els Griells,Girona,Spain,17258,420.382.774,31.953.678,ROADMAP,14,NULL,,"https://www.google.com/maps/place/Playa+L'Estartit+-+Playa+canina/@42.0416926,3.1931936,16.05z/data=!4m13!1m7!3m6!1s0x12ba5a0dbf0319b3:0x89969c0344209b0a!2s17258+Els+Griells,+Girona!3b1!8m2!3d42.0418898!4d3.1949136!3m4!1s0x12ba5a0b831c90ff:0x2c7b7ec284d9d849!8m2!3d42.0382774!4d3.1953678?hl=en",NULL,NULL,NULL
4206,"Rec del Molí – Playa para perros en l’Escala, Girona",rec del moli playa para perros en lescala girona,publish,"Cataluña,Girona,Playas",",291,",291,0,/2021/09/Rec-del-Moli?-–-Playa-para-perros3.jpeg,80.26.184.170,0,0,"Carrer Palanca, 6",NULL,L'Escala,Girona,Spain,17130,421.275.985,31.244.157,ROADMAP,,NULL,,"https://www.google.com/maps/place/Platja+del+Rec/@42.1279295,3.1226417,17z/data=!3m1!4b1!4m5!3m4!1s0x12ba5f3baff8f0bf:0x69514bbfef53965f!8m2!3d42.1275985!4d3.1244157?hl=en",NULL,NULL,NULL
4207,"Rec del Molí – Playa para perros en l’Escala, Girona",rec del moli playa para perros en lescala girona,inherit,,",291,",291,0,NULL,80.26.184.170,0,0,"Carrer Palanca, 6",NULL,L'Escala,Girona,Spain,17130,421.275.985,31.244.157,ROADMAP,,NULL,,"https://www.google.com/maps/place/Platja+del+Rec/@42.1279295,3.1226417,17z/data=!3m1!4b1!4m5!3m4!1s0x12ba5f3baff8f0bf:0x69514bbfef53965f!8m2!3d42.1275985!4d3.1244157?hl=en",NULL,NULL,NULL
4213,"Las Barcas, la playa para los perros en Girona",las barcas la playa para los perros en girona,publish,"Cataluña,Girona,Playas",",291,",291,0,/2021/09/Las-Barcas-la-playa-para-los-perros5.jpeg,80.26.184.170,0,0,Carretera d'En Plus,NULL,Castelló d'Empúries,Girona,Spain,17486,422.585.788,31.482.619,ROADMAP,13,NULL,,"https://www.google.com/maps/place/Platja+dels+Gossos/@41.6171755,2.6769433,17z/data=!3m1!4b1!4m5!3m4!1s0x12bb392263531465:0xace0d5d56d5e4157!8m2!3d41.6171755!4d2.679132?hl=en",NULL,NULL,NULL
4214,"Las Barcas, la playa para los perros en Girona",las barcas la playa para los perros en girona,inherit,,",291,",291,0,NULL,80.26.184.170,0,0,Carretera d'En Plus,NULL,Castelló d'Empúries,Girona,Spain,17486,422.585.788,31.482.619,ROADMAP,13,NULL,,"https://www.google.com/maps/place/Platja+dels+Gossos/@41.6171755,2.6769433,17z/data=!3m1!4b1!4m5!3m4!1s0x12bb392263531465:0xace0d5d56d5e4157!8m2!3d41.6171755!4d2.679132?hl=en",NULL,NULL,NULL
4222,"Playa de Sant Jordi, playa para perros en Llançà en Girona",playa de sant jordi playa para perros en llanca en girona,publish,"Cataluña,Girona,Playas",",291,",291,0,/2021/09/Playa-de-Sant-Jordi-playa-para-perros2.jpeg,80.26.184.170,0,0,"N-260, 7",NULL,Llançà,Girona,Spain,17490,423.776.908,31.564.076,ROADMAP,,NULL,,"https://www.google.com/maps/place/Platja+Sant+Jordi/@42.3692737,3.1324644,13.66z/data=!4m5!3m4!1s0x12ba7d2d3e05d349:0xdb62b3c1c2e7758b!8m2!3d42.3776908!4d3.1564076?hl=en",NULL,NULL,NULL
4223,"Playa de Sant Jordi, playa para perros en Llançà en Girona",playa de sant jordi playa para perros en llanca en girona,inherit,,",291,",291,0,NULL,80.26.184.170,0,0,"N-260, 7",NULL,Llançà,Girona,Spain,17490,423.776.908,31.564.076,ROADMAP,,NULL,,"https://www.google.com/maps/place/Platja+Sant+Jordi/@42.3692737,3.1324644,13.66z/data=!4m5!3m4!1s0x12ba7d2d3e05d349:0xdb62b3c1c2e7758b!8m2!3d42.3776908!4d3.1564076?hl=en",NULL,NULL,NULL
4225,"Playa de Llevant, playa para perros en Barcelona",playa de llevant playa para perros en barcelona,inherit,,",291,",291,0,NULL,80.26.184.170,0,0,"Passeig Marítim del Bogatell, 145",NULL,Barcelona,Barcelona,Spain,8005,414.041.678,22.175.083,ROADMAP,,NULL,,https://www.barcelona.cat/es/que-hacer-en-bcn/banos-y-playas/area-de-perros-de-la-playa-de-levante,NULL,NULL,NULL
4226,Playas para perros de El Port de la Selva en Girona,playas para perros de el port de la selva en girona,publish,"Cataluña,Costa Brava,Girona,Playa canina,Playa para perros en Costa Brava,Playas,Playas caninas en Catalunya",",291,",291,0,/2021/09/Playas-para-perros-de-El-Port-de-la-Selva4.jpeg,80.26.184.170,0,0,"Carrer Port de la Vall, 8",NULL,El Port de la Selva,Girona,Spain,17489,423.427.579,31.863.263,ROADMAP,17,,,,NULL,,NULL
4229,Playas para perros de El Port de la Selva en Girona,playas para perros de el port de la selva en girona,inherit,,",291,",291,0,NULL,80.26.184.170,0,0,"Carrer Port de la Vall, 8",NULL,El Port de la Selva,Girona,Spain,17489,423.427.579,31.863.263,ROADMAP,17,NULL,,,NULL,NULL,NULL
4231,"La Picòrdia, la playa para perros en Arenys de Mar, Barcelona",la picordia la playa para perros en arenys de mar barcelona,publish,"Barcelona,Cataluña,Playas",",291,",291,0,/2021/09/platja-de-la-pico?rdia-platja-canina4.jpeg,80.26.184.170,0,0,Platja de J.B. Cassà,NULL,Arenys de Mar,Barcelona,Spain,8350,415.775.015,25.505.377,ROADMAP,15,NULL,,https://arenysdemar.cat/document.php?id=33294/,NULL,NULL,NULL
4232,"La Picòrdia, la playa para perros en Arenys de Mar, Barcelona",la picordia la playa para perros en arenys de mar barcelona,inherit,,",291,",291,0,NULL,80.26.184.170,0,0,Platja de J.B. Cassà,NULL,Arenys de Mar,Barcelona,Spain,8350,415.775.015,25.505.377,ROADMAP,15,NULL,,,NULL,NULL,NULL
4234,"La Picòrdia, la playa para perros en Arenys de Mar, Barcelona",la picordia la playa para perros en arenys de mar barcelona,inherit,,",291,",291,0,NULL,80.26.184.170,0,0,Platja de J.B. Cassà,NULL,Arenys de Mar,Barcelona,Spain,8350,415.775.015,25.505.377,ROADMAP,15,NULL,,,NULL,NULL,NULL
4235,"Les Salines – playa para perros en Cubelles, Barcelona",les salines playa para perros en cubelles barcelona,inherit,,",291,",291,0,NULL,80.26.184.170,0,0,"Carrer de Mars Mortes, 36",NULL,Cubelles,Barcelona,Spain,8880,411.960.506,16.581.017,ROADMAP,16,NULL,,"https://www.google.com/maps/place/Platja+de+Cubelles+per+a+gossos/@41.1966718,1.6567593,15.59z/data=!4m9!1m2!2m1!1sPlaya+Para+Perros+En+Cubelles,+Barcelona!3m5!1s0x0:0x9fa82b0ce68c15ad!8m2!3d41.1960506!4d1.6581017!15sCihQbGF5YSBQYXJhIFBlcnJvcyBFbiBDdWJlbGxlcywgQmFyY2Vsb25hWikiJ3BsYXlhIHBhcmEgcGVycm9zIGVuIGN1YmVsbGVzIGJhcmNlbG9uYZIBCGRvZ19wYXJrmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJoTlZCTVMyWm5FQUU",NULL,NULL,NULL
4236,Playa para los perros en Pineda de Mar,playa para los perros en pineda de mar,publish,"Barcelona,Cataluña,Playa canina,Playa canina en Barcelona,Playas",",291,",291,0,/2021/09/Playa-para-los-perros-en-Pineda-de-Mar3.jpeg,80.26.184.170,0,0,"Passeig Marítim, 50",NULL,Pineda de Mar,Barcelona,Spain,8397,416.177.751,26.767.971,ROADMAP,,,,https://www.visitpineda.com/es/descubrir-pineda/playas/playa-de-poblenou/#1505402683001-80c205d3-5d78,NULL,,NULL
4237,Playa para los perros en Pineda de Mar,playa para los perros en pineda de mar,inherit,,",291,",291,0,NULL,80.26.184.170,0,0,"Passeig Marítim, 50",NULL,Pineda de Mar,Barcelona,Spain,8397,416.177.751,26.767.971,ROADMAP,,NULL,,"https://www.google.com/maps/place/Platja+dels+Gossos/@41.6177946,2.6786407,17z/data=!4m12!1m6!3m5!1s0x12bb392263531465:0xace0d5d56d5e4157!2sPlatja+dels+Gossos!8m2!3d41.6171755!4d2.679132!3m4!1s0x12bb392263531465:0xace0d5d56d5e4157!8m2!3d41.6171755!4d2.679132",NULL,NULL,NULL
4239,Playa para los perros en Malgrat de Mar en Barcelona,playa para los perros en malgrat de mar en barcelona,publish,"Barcelona,Cataluña,Playas",",291,",291,0,/2021/09/Playa-para-los-perros-en-Malgrat-de-Mar5.jpeg,80.26.184.170,0,0,"Camí de la Pomereda, 11",NULL,Malgrat de Mar,Barcelona,Spain,8380,4.164.436.342.036.220,27.511.665.155.645.700,ROADMAP,15,NULL,,,NULL,NULL,NULL
4240,Playa para los perros en Malgrat de Mar en Barcelona,playa para los perros en malgrat de mar en barcelona,inherit,,",291,",291,0,NULL,80.26.184.170,0,0,"Camí de la Pomereda, 11",NULL,Malgrat de Mar,Barcelona,Spain,8380,4.164.436.342.036.220,27.511.665.155.645.700,ROADMAP,15,NULL,,,NULL,NULL,NULL
4243,"Playa de Platja De La Riera, playa para los perros en Cambrils",playa de platja de la riera playa para los perros en cambrils,publish,"Cataluña,Playas,Playas caninas en Catalunya,Tarragona",",291,",291,0,/2021/09/playa-para-los-perros-en-Cambrils.jpeg,80.26.184.170,0,0,paseo de las,NULL,Cambrils,Tarragona,Spain,43850,4.106.392.848.101.200,10.568.826.158.691.500,ROADMAP,17,NULL,,,NULL,NULL,NULL
4244,"Playa de Platja De La Riera, playa para los perros en Cambrils",playa de platja de la riera playa para los perros en cambrils,inherit,,",291,",291,0,NULL,80.26.184.170,0,0,paseo de las,NULL,Cambrils,Tarragona,Spain,43850,4.106.392.848.101.200,10.568.826.158.691.500,ROADMAP,17,NULL,,,NULL,NULL,NULL
4287,@pet_taxi_barcelona,pet_taxi_barcelona,publish,"Barcelona,Cataluña,Taxi",",290,",290,0,/2021/09/pet_taxi_barcelona-logo.jpeg,80.26.184.170,0,0,Plaza Catalunya,NULL,Barcelona,Barcelona,Spain,8002,413.859.234,21.699.896,ROADMAP,13,NULL,https://www.facebook.com/PetTaxi3495/,https://www.instagram.com/pet_taxi_barcelona/,NULL,NULL,NULL
4288,pet_taxi_barcelona,pet_taxi_barcelona,inherit,,",290,",290,0,NULL,80.26.184.170,0,0,Plaza Catalunya,NULL,Barcelona,Barcelona,Spain,8002,413.859.234,21.699.896,ROADMAP,13,NULL,,,NULL,NULL,NULL
4289,@pet_taxi_barcelona,pet_taxi_barcelona,inherit,,",290,",290,0,NULL,80.26.184.170,0,0,Plaza Catalunya,NULL,Barcelona,Barcelona,Spain,8002,413.859.234,21.699.896,ROADMAP,13,NULL,,https://www.instagram.com/pet_taxi_barcelona/,NULL,NULL,NULL
4294,Baggage Pets,baggage pets,publish,"Barcelona,Cataluña,Transporte de mascotas,Transporte internacional de mascotas",",299,",299,0,/2021/09/Baggage-Pets-logo.jpeg,80.26.184.170,0,0,"Carrer del Príncep de Viana, 19",NULL,Barcelona,Barcelona,Spain,8001,413.798.122,21.636.167,ROADMAP,,NULL,https://www.facebook.com/BaggagePets,https://www.baggagepets.com/,NULL,NULL,NULL
4295,Baggage Pets,baggage pets,inherit,,",299,",299,0,NULL,80.26.184.170,0,0,"Carrer del Príncep de Viana, 19",NULL,Barcelona,Barcelona,Spain,8001,413.798.122,21.636.167,ROADMAP,,NULL,https://www.facebook.com/BaggagePets,https://www.baggagepets.com/,NULL,NULL,NULL
4297,Baggage Pets,baggage pets,inherit,,",299,",299,0,NULL,80.26.184.170,0,0,"Carrer del Príncep de Viana, 19",NULL,Barcelona,Barcelona,Spain,8001,413.798.122,21.636.167,ROADMAP,,NULL,https://www.facebook.com/BaggagePets,https://www.baggagepets.com/,NULL,NULL,NULL
4298,Traveldog Spain,traveldog spain,publish,"Barcelona,Cataluña,Transporte de mascotas,Transporte internacional de mascotas",",299,",299,0,/2021/09/traveldogspain.jpeg,80.26.184.170,0,0,"Carrer de Buenos Aires, 10",NULL,Barcelona,Barcelona,Spain,8029,413.910.512,21.453.611,ROADMAP,16,NULL,https://www.facebook.com/traveldogspain/,https://traveldog.es/,NULL,NULL,NULL
4299,Traveldog Spain,traveldog spain,inherit,,",299,",299,0,NULL,80.26.184.170,0,0,"c/Buenos Aires 10, 08029 Barcelona",NULL,Barcelona,Barcelona,Spain,8001,413.797.937,21.638.018,ROADMAP,,NULL,,,NULL,NULL,NULL
4301,Traveldog Spain,traveldog spain,inherit,,",299,",299,0,NULL,80.26.184.170,0,0,"Carrer de Buenos Aires, 10",NULL,Barcelona,Barcelona,Spain,8029,413.910.512,21.453.611,ROADMAP,16,NULL,https://www.facebook.com/traveldogspain/,https://traveldog.es/,NULL,NULL,NULL
4303,Traveldog Spain,traveldog spain,inherit,"Transporte de mascotas,Transporte internacional de mascotas",",299,",299,0,NULL,80.26.184.170,0,0,"Carrer de Buenos Aires, 10",NULL,Barcelona,Barcelona,Spain,8029,413.910.512,21.453.611,ROADMAP,16,NULL,https://www.facebook.com/traveldogspain/,https://traveldog.es/,NULL,NULL,NULL
4304,Traveldog Spain,traveldog spain,inherit,,",299,",299,0,NULL,80.26.184.170,0,0,"Carrer de Buenos Aires, 10",NULL,Barcelona,Barcelona,Spain,8029,413.910.512,21.453.611,ROADMAP,16,NULL,https://www.facebook.com/traveldogspain/,https://traveldog.es/,NULL,NULL,NULL
4306,Paseadora de perros Virginia Seoane en Madrid,paseadora de perros virginia seoane en madrid,publish,"Madrid,Paseador de perros,Pet sitter",",303,302,",303,0,/2021/09/Paseadora-de-perros-Virginia-Seoane.jpeg,80.26.184.170,0,0,"P.º de las Acacias, 27",NULL,Madrid,Madrid,Spain,28005,404.039.261,-37.065.492,ROADMAP,,NULL,,https://petfriend.es/,NULL,NULL,NULL
4307,Paseadora de perros Virginia Seoane en Madrid,paseadora de perros virginia seoane en madrid,inherit,,",303,302,",303,0,NULL,80.26.184.170,0,0,"P.º de las Acacias, 27",NULL,Madrid,Madrid,Spain,28005,404.039.261,-37.065.492,ROADMAP,,NULL,,https://petfriend.es/,NULL,NULL,NULL
4374,Borrador automático,borrador automatico,auto-draft,NULL,NULL,NULL,0,NULL,80.26.184.170,0,0,NULL,NULL,Barcelona,Barcelona,Spain,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4375,Adoptagat Igualada,adoptagat igualada,publish,"Barcelona,Cataluña,Protectora,Protectoras de animales en Cataluña,Protectoras de animales en Catalunya,Protectoras de animales en Igualada",",282,",282,0,/2021/09/adoptagatigualada-logo.jpeg,80.26.184.170,0,0,"Av. de Barcelona, 73",NULL,Igualada,Barcelona,Spain,8700,415.847.817,16.226.538,ROADMAP,,,https://www.facebook.com/adoptagat/,https://adoptagatigualada.wixsite.com/adoptagatigualada,NULL,adoptagat@hotmail.com,NULL
4376,Adoptagat Igualada,adoptagat igualada,inherit,,",282,",282,0,NULL,80.26.184.170,0,0,"Av. de Barcelona, 73",NULL,Igualada,Barcelona,Spain,8700,415.847.817,16.226.538,ROADMAP,,NULL,https://www.facebook.com/adoptagat/,https://adoptagatigualada.wixsite.com/adoptagatigualada,NULL,NULL,NULL
4378,Adoptagat Igualada,adoptagat igualada,inherit,"Barcelona,Cataluña,Protectora",",282,",282,0,NULL,80.26.184.170,0,0,"Av. de Barcelona, 73",NULL,Igualada,Barcelona,Spain,8700,415.847.817,16.226.538,ROADMAP,,NULL,https://www.facebook.com/adoptagat/,https://adoptagatigualada.wixsite.com/adoptagatigualada,NULL,NULL,NULL
4379,Animales Libres y Salvajes,animales libres y salvajes,publish,"Barcelona,Cataluña,Protectora,Protectoras de animales en Barcelona,Protectoras de animales en Cataluña,Protectoras de animales en Catalunya",",282,",282,0,/2021/09/Animales-Libres-y-Salvajes-logo.jpeg,80.26.184.170,0,0,"Carrer Lluís Companys, 5B",NULL,Sant Esteve Sesrovires,Barcelona,Spain,8635,414.932.401,18.756.119,ROADMAP,,,https://www.facebook.com/animales.libres.salvajes,https://www.teaming.net/asociacionanimaleslibresysalvajes?fbclid=IwAR3SAVD50poDGuDeIVpAsUcjXRgpaWh6GppN53H4AQmThWvtob4TROnrVdc,NULL,animaleslibres13@gmail.com,NULL
4381,Animales Libres y Salvajes,animales libres y salvajes,inherit,,",282,",282,0,NULL,80.26.184.170,0,0,"calle Copernico, 59",NULL,Sant Esteve Sesrovires,Barcelona,Spain,8635,414.977.786,18.695.787,ROADMAP,,NULL,https://www.facebook.com/animales.libres.salvajes,https://www.teaming.net/asociacionanimaleslibresysalvajes?fbclid=IwAR3SAVD50poDGuDeIVpAsUcjXRgpaWh6GppN53H4AQmThWvtob4TROnrVdc,NULL,NULL,NULL
4383,Kan Chispis - refugio en Rubí,kan chispis refugio en rubi,publish,"Barcelona,Cataluña,Protectora,Protectoras de animales en Cataluña,Protectoras de animales en Catalunya,Protectoras de animales en Rubí,Rubí",",282,",282,0,/2021/09/Kan-Chispis-logo.jpeg,80.26.184.170,0,0,"Carrer del Mirador, 75",NULL,Vacarisses,Barcelona,Spain,8233,415.963.298,19.222.438,ROADMAP,,,https://www.facebook.com/kanchispis,https://kanchispis.blogspot.com/,NULL,kanchispis@gmail.com,NULL
4384,Kan Chispis,kan chispis,inherit,,",282,",282,0,NULL,80.26.184.170,0,0,"Carrer del Mirador, 75",NULL,Vacarisses,Barcelona,Spain,8233,415.963.298,19.222.438,ROADMAP,,NULL,https://www.facebook.com/kanchispis,https://kanchispis.blogspot.com/,NULL,NULL,NULL
4386,Kan Chispis - refugio en Rubí,kan chispis refugio en rubi,inherit,,",282,",282,0,NULL,80.26.184.170,0,0,"Carrer del Mirador, 75",NULL,Vacarisses,Barcelona,Spain,8233,415.963.298,19.222.438,ROADMAP,,NULL,https://www.facebook.com/kanchispis,https://kanchispis.blogspot.com/,NULL,NULL,NULL
4387,Kan Chispis - refugio en Rubí,kan chispis refugio en rubi,inherit,"Barcelona,Cataluña,Protectora,Rubí",",282,",282,0,NULL,80.26.184.170,0,0,"Carrer del Mirador, 75",NULL,Vacarisses,Barcelona,Spain,8233,415.963.298,19.222.438,ROADMAP,,NULL,https://www.facebook.com/kanchispis,https://kanchispis.blogspot.com/,NULL,NULL,NULL
4388,Protectora APA Peludog,protectora apa peludog,publish,"Cataluña,Girona,Protectora",",282,",282,0,/2021/09/Protectora-APA-Peludog-logo.jpeg,80.26.184.170,0,0,"Carrer Juli Garreta, 25C",NULL,Girona,Girona,Spain,17002,419.780.945,28.190.749,ROADMAP,13,,https://www.facebook.com/apapeludog/,https://www.teaming.net/apapeludog,NULL,apapeludog@hotmail.com,NULL
4389,Protectora APA Peludog,protectora apa peludog,inherit,,",282,",282,0,NULL,80.26.184.170,0,0,"Carrer Juli Garreta, 25C",NULL,Girona,Girona,Spain,17002,419.780.945,28.190.749,ROADMAP,13,NULL,https://www.facebook.com/apapeludog/,https://www.teaming.net/apapeludog,NULL,NULL,NULL
4414,Rescue Me - Animal Adoption,rescue me animal adoption,publish,"Barcelona,Cataluña,Protectora,Protectoras de animales en Barcelona,Protectoras de animales en Cataluña,Protectoras de animales en Catalunya,Protectoras de animales en Sitges,Sitges",",282,",282,0,/2021/09/Rescue-Me-Animal-Adoption-logo.jpeg,80.26.184.170,0,0,"Carrer de Mossèn Joan Llopis Pi, 4",NULL,Sitges,Barcelona,Spain,8870,412.362.923,18.052.399,ROADMAP,,,https://www.facebook.com/rescuemeanimaladoptionspain/,https://www.facebook.com/rescuemeanimaladoptionspain/,NULL,rescuemeanimaladoptionsitges@gmail.com,NULL
4417,ABAM i i APROPA'T,abam i i apropat,publish,"Barcelona,Cataluña,Protectora,Protectoras de animales en Barcelona,Protectoras de animales en Cataluña,Protectoras de animales en Catalunya",",282,",282,0,/2021/09/Abam-i-Apropat-logo.jpeg,80.26.184.170,0,0,"Carrer Camí Ral, 91",NULL,Montgat,Barcelona,Spain,8390,414.684.703,22.850.483,ROADMAP,,,https://www.facebook.com/abamiapropat/,https://www.abamiapropat.com/,NULL,abamiapropat@gmail.com,NULL
4418,ABAM i i APROPA'T,abam i i apropat,inherit,,",282,",282,0,NULL,80.26.184.170,0,0,"Carrer Camí Ral, 91",NULL,Montgat,Barcelona,Spain,8390,414.684.703,22.850.483,ROADMAP,,NULL,https://www.facebook.com/abamiapropat/,https://www.abamiapropat.com/,NULL,NULL,NULL
4420,ABAM i i APROPA'T,abam i i apropat,inherit,,",282,",282,0,NULL,80.26.184.170,0,0,"Carrer Camí Ral, 91",NULL,Montgat,Barcelona,Spain,8390,414.684.703,22.850.483,ROADMAP,,NULL,https://www.facebook.com/abamiapropat/,https://www.abamiapropat.com/,NULL,NULL,NULL
4421,Lliga Protectora d'Animals de Sabadell,lliga protectora danimals de sabadell,publish,"Barcelona,Cataluña,Protectora,Protectoras de animales en Barcelona,Protectoras de animales en Cataluña,Protectoras de animales en Catalunya,Protectoras de animales en Sabadell,Sabadell",",282,",282,0,/2021/09/protectorasabadell-logo.jpeg,80.26.184.170,0,0,"Carretera de Caldes, 345",NULL,Sabadell,Barcelona,Spain,8208,415.628.078,21.205.448,ROADMAP,,,https://www.facebook.com/protectorasabadell,https://www.protectorasabadell.org/,NULL,protectora@protectorasabadell.org,NULL
4422,Lliga Protectora d'Animals de Sabadell,lliga protectora danimals de sabadell,inherit,,",282,",282,0,NULL,80.26.184.170,0,0,"Carretera de Caldes, 24.2 Km,, Barcelona",NULL,Sabadell,Barcelona,Spain,8202,413.797.741,21.637.382,ROADMAP,,NULL,https://www.facebook.com/protectorasabadell,https://www.protectorasabadell.org/,NULL,NULL,NULL
4423,Lliga Protectora d'Animals de Sabadell,lliga protectora danimals de sabadell,inherit,,",282,",282,0,NULL,80.26.184.170,0,0,"Carretera de Caldes, 345",NULL,Sabadell,Barcelona,Spain,8208,415.628.078,21.205.448,ROADMAP,,NULL,https://www.facebook.com/protectorasabadell,https://www.protectorasabadell.org/,NULL,NULL,NULL
4438,Liga para la Protección de Animales y Plantas,liga para la proteccion de animales y plantas,publish,"Barcelona,Cataluña,Protectora,Protectoras de animales en Barcelona,Protectoras de animales en Cataluña,Protectoras de animales en Catalunya",",282,",282,0,/2021/09/protectorabcn-logo.jpeg,80.26.184.170,0,0,"Carrer del Guarda Anton, 10",NULL,Barcelona,Barcelona,Spain,8035,4.141.667.100.000.000,2.129.278,ROADMAP,,,https://www.facebook.com/protectorabarcelona,https://protectorabcn.es/,NULL,info@protectorabcn.es,NULL
4445,Liga para la Protección de Animales y Plantas,liga para la proteccion de animales y plantas,inherit,,",282,",282,0,NULL,80.26.184.170,0,0,"Carrer del Guarda Anton, 10",NULL,Barcelona,Barcelona,Spain,8035,4.141.667.100.000.000,2.129.278,ROADMAP,,NULL,https://www.facebook.com/protectorabarcelona,https://protectorabcn.es/,NULL,NULL,NULL
4447,Protectora d'ADAINC en Cabrils,protectora dadainc en cabrils,publish,"Barcelona,Cataluña,Protectora,Protectoras de animales en Cabrils,Protectoras de animales en Cataluña,Protectoras de animales en Catalunya",",282,",282,0,/2021/09/ADAINC-logo.png,80.26.184.170,0,0,"Carrer Zona Industrial Carrer A, 12",NULL,Cabrils,Barcelona,Spain,8348,4.153.418.629.999.990,2.361.811,ROADMAP,15,NULL,https://www.facebook.com/protectoracabrils,https://protectoracabrils.org/,NULL,NULL,NULL
4448,Protectora d'ADAINC en Cabrils,protectora dadainc en cabrils,inherit,,",282,",282,0,NULL,80.26.184.170,0,0,"Carrer Zona Industrial Carrer A, 12",NULL,Cabrils,Barcelona,Spain,8348,4.153.418.629.999.990,2.361.811,ROADMAP,15,NULL,https://www.facebook.com/protectoracabrils,https://protectoracabrils.org/,NULL,NULL,NULL
4450,SPAM - Sociedad Protectora de Animales de Mataró,spam sociedad protectora de animales de mataro,publish,"Barcelona,Cataluña,Mataró,Protectora,Protectoras de animales en Cataluña,Protectoras de animales en Catalunya,Protectoras de animales en Mataró,Salud,Shopping",",282,344,288,",282,0,/2023/08/Logo-spam-x-web-verd.png,80.26.184.170,0,0,"Cal Pilé, 8",NULL,Mataró,Barcelona,Spain,8304,415.439.417,24.612.208,ROADMAP,15,,https://www.facebook.com/protectoramataro/,https://www.protectoramataro.org/,NULL,info@protectoramataro.org,NULL
4451,SPAM - Sociedad Protectora de Animales de Mataró,spam sociedad protectora de animales de mataro,inherit,,",282,",282,0,NULL,80.26.184.170,0,0,"Cal Pilé, 8",NULL,Mataró,Barcelona,Spain,8304,415.439.417,24.612.208,ROADMAP,15,NULL,https://www.facebook.com/protectoramataro/,https://www.protectoramataro.org/,NULL,NULL,NULL
4453,SPAM - Sociedad Protectora de Animales de Mataró,spam sociedad protectora de animales de mataro,inherit,,",282,",282,0,NULL,80.26.184.170,0,0,"Cal Pilé, 8",NULL,Mataró,Barcelona,Spain,8304,415.439.417,24.612.208,ROADMAP,15,NULL,https://www.facebook.com/protectoramataro/,https://www.protectoramataro.org/,NULL,NULL,NULL
4454,Aura Felina Barcelona,aura felina barcelona,publish,"Barcelona,Cataluña,Protectora,Protectoras de animales en Barcelona,Protectoras de animales en Cataluña,Protectoras de animales en Catalunya",",282,",282,0,/2021/09/Aura-Felina-Barcelona-logo.jpeg,80.26.184.170,0,0,Barcelona,NULL,Barcelona,Barcelona,Spain,8002,413.873.974,2.168.568,ROADMAP,,,https://www.facebook.com/aurafelinabcn/,,NULL,aurafelinabarcelona@gmail.com,NULL
4457,Aura Felina Barcelona,aura felina barcelona,inherit,,",282,",282,0,NULL,80.26.184.170,0,0,Barcelona,NULL,Barcelona,Barcelona,Spain,8002,413.873.974,2.168.568,ROADMAP,,NULL,https://www.facebook.com/aurafelinabcn/,,NULL,NULL,NULL
4458,Aura Felina Barcelona,aura felina barcelona,inherit,,",282,",282,0,NULL,80.26.184.170,0,0,Barcelona,NULL,Barcelona,Barcelona,Spain,8002,413.873.974,2.168.568,ROADMAP,,NULL,https://www.facebook.com/aurafelinabcn/,,NULL,NULL,NULL
4459,Aura Felina Barcelona,aura felina barcelona,inherit,"Barcelona,Cataluña,Protectora",",282,",282,0,NULL,80.26.184.170,0,0,Barcelona,NULL,Barcelona,Barcelona,Spain,8002,413.873.974,2.168.568,ROADMAP,,NULL,https://www.facebook.com/aurafelinabcn/,,NULL,NULL,NULL
4460,Aura Felina Barcelona,aura felina barcelona,inherit,,",282,",282,0,NULL,80.26.184.170,0,0,Barcelona,NULL,Barcelona,Barcelona,Spain,8002,413.873.974,2.168.568,ROADMAP,,NULL,https://www.facebook.com/aurafelinabcn/,,NULL,NULL,NULL
4461,Aura Felina Barcelona,aura felina barcelona,inherit,,",282,",282,0,NULL,80.26.184.170,0,0,Barcelona,NULL,Barcelona,Barcelona,Spain,8002,413.873.974,2.168.568,ROADMAP,,NULL,https://www.facebook.com/aurafelinabcn/,,NULL,NULL,NULL
4462,Oficina de Protección de los Animales (OPAB),oficina de proteccion de los animales opab,publish,"Barcelona,Cataluña,Otros,Protectora",",17,",17,0,/2021/09/OPAB-logo.png,80.26.184.170,0,0,"Carrer de la Font de Sant Miquel, 1",NULL,Barcelona,Barcelona,Spain,8002,413.822.713,21.775.065,ROADMAP,,NULL,,https://ajuntament.barcelona.cat/benestaranimal/es/oficina-de-proteccion-de-los-animales-opab,NULL,NULL,NULL
